1,7.392000,0.032000,768,K__
0,7.500000,0.041000,196,___
1,7.424000,0.032000,768,K__
1,7.456000,0.032000,768,K__
0,7.458000,0.041000,147,___
1,7.488000,0.032000,768,K__
0,7.583000,0.041000,531,___
1,7.520000,0.032000,768,K__
0,7.708000,0.041000,718,___
1,7.552000,0.032000,768,K__
0,7.667000,0.041000,355,___
1,7.584000,0.032000,768,K__
1,7.616000,0.032000,768,K__
0,7.625000,0.041000,163,___
1,7.648000,0.032000,768,K__
0,7.833000,0.041000,745,___
1,7.680000,0.032000,768,K__
0,7.792000,0.041000,264,___
1,7.712000,0.032000,768,K__
1,7.744000,0.032000,768,K__
0,7.750000,0.041000,219,___
1,7.776000,0.032000,768,K__
0,7.958000,0.041000,629,___
1,7.808000,0.032000,768,K__
0,7.917000,0.041000,258,___
1,7.840000,0.032000,768,K__
1,7.872000,0.032000,768,K__
0,7.875000,0.041000,223,___
1,7.904000,0.032000,768,K__
0,8.000000,0.041000,4245,K__
1,7.936000,0.032000,768,K__
0,8.042000,0.041000,547,___
1,7.968000,0.032000,768,K__
0,8.125000,0.041000,593,___
1,8.000000,0.032000,768,K__
1,8.032000,0.032000,768,K__
0,8.083000,0.041000,157,___
1,8.064000,0.032000,768,K__
0,8.208000,0.041000,594,___
1,8.096000,0.032000,768,K__
0,8.167000,0.041000,135,___
1,8.128000,0.032000,768,K__
1,8.160000,0.032000,768,K__
0,8.333000,0.041000,610,___
1,8.192000,0.032000,768,K__
0,8.292000,0.041000,161,___
1,8.224000,0.032000,768,K__
0,8.250000,0.041000,137,___
1,8.256000,0.032000,768,K__
1,8.288000,0.032000,768,K__
0,8.417000,0.041000,568,___
1,8.320000,0.032000,768,K__
0,8.375000,0.041000,103,___
1,8.352000,0.032000,768,K__
0,8.542000,0.041000,654,___
1,8.384000,0.032000,768,K__
1,8.416000,0.032000,768,K__
0,8.500000,0.041000,252,___
1,8.448000,0.032000,768,K__
0,8.458000,0.041000,165,___
1,8.480000,0.032000,768,K__
0,8.667000,0.041000,722,___
1,8.512000,0.032000,768,K__
0,8.625000,0.041000,305,___
1,8.544000,0.032000,768,K__
1,8.576000,0.032000,768,K__
0,8.583000,0.041000,245,___
1,8.608000,0.032000,768,K__
0,8.750000,0.041000,766,___
1,8.640000,0.032000,768,K__
0,8.708000,0.041000,234,___
1,8.672000,0.032000,768,K__
1,8.704000,0.032000,768,K__
0,8.833000,0.041000,632,___
1,8.736000,0.032000,768,K__
0,8.792000,0.041000,210,___
1,8.768000,0.032000,768,K__
0,8.917000,0.041000,635,___
1,8.800000,0.032000,768,K__
1,8.832000,0.032000,768,K__
0,8.875000,0.041000,212,___
1,8.864000,0.032000,768,K__
0,8.958000,0.041000,514,___
1,8.896000,0.032000,768,K__
0,9.042000,0.041000,712,___
1,8.928000,0.032000,768,K__
0,9.000000,0.041000,170,___
1,8.960000,0.032000,768,K__
1,8.992000,0.032000,768,K__
0,9.125000,0.041000,586,___
1,9.024000,0.032000,768,K__
0,9.083000,0.041000,154,___
1,9.056000,0.032000,768,K__
0,9.208000,0.041000,581,___
1,9.088000,0.032000,768,K__
1,9.120000,0.032000,768,K__
0,9.167000,0.041000,155,___
1,9.152000,0.032000,768,K__
0,9.250000,0.041000,398,___
1,9.184000,0.032000,768,K__
0,9.375000,0.041000,566,___
1,9.216000,0.032000,768,K__
1,9.248000,0.032000,768,K__
0,9.333000,0.041000,132,___
1,9.280000,0.032000,768,K__
0,9.292000,0.041000,101,___
1,9.312000,0.032000,768,K__
0,9.458000,0.041000,709,___
1,9.344000,0.032000,768,K__
0,9.417000,0.041000,181,___
1,9.376000,0.032000,768,K__
1,9.408000,0.032000,768,K__
0,9.542000,0.041000,618,___
1,9.440000,0.032000,768,K__
0,9.500000,0.041000,242,___
1,9.472000,0.032000,768,K__
0,9.667000,0.041000,621,___
1,9.504000,0.032000,768,K__
1,9.536000,0.032000,768,K__
0,9.625000,0.041000,319,___
1,9.568000,0.032000,768,K__
0,9.583000,0.041000,204,___
1,9.600000,0.032000,768,K__
0,9.750000,0.041000,556,___
1,9.632000,0.032000,768,K__
1,9.664000,0.032000,768,K__
0,9.708000,0.041000,245,___
1,9.696000,0.032000,768,K__
0,9.833000,0.041000,678,___
1,9.728000,0.032000,768,K__
0,9.792000,0.041000,303,___
1,9.760000,0.032000,768,K__
0,9.917000,0.041000,467,___
1,9.792000,0.032000,768,K__
1,9.824000,0.032000,768,K__
0,9.875000,0.041000,262,___
1,9.856000,0.032000,768,K__
0,9.958000,0.041000,404,___
1,9.888000,0.032000,768,K__
1,9.920000,0.032000,768,K__
1,9.952000,0.032000,768,K__
1,9.984000,0.032000,768,K__
